id_product;sku;name;price;description;description_short
1992;1694;"долнище с черно бял принт";23.434211;;"<table width=""330"" style=""height:57px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td></td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">А</span>ширина-талия (неразпънато положение)</p>
</td>
<td>36</td>
<td>38</td>
<td>40</td>
<td>42</td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">B</span>дължина</td>
<td>
<p></p>
<p>94</p>
<p></p>
</td>
<td>96</td>
<td>98</td>
<td>99</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B4%D1%8A%D0%BD%D0%BA%D0%B8.png"" alt="""" width=""250"" height=""250"" /></p>"
1993;1695;"долнище с карго джобове";23.434211;"<p><br /></p>";"<table width=""330"" style=""height:57px;"" class=""mce-item-table""><tbody><tr><td>Размери см</td><td>S</td><td>M</td><td>L</td><td>XL</td><td></td><td></td></tr><tr><td><p><span style=""color:#d0121a;"">А</span>ширина-талия (неразпънато положение)</p></td><td>36</td><td>38</td><td>40</td><td>42</td><td></td><td></td></tr><tr><td><span style=""color:#d0121a;"">B</span>дължина</td><td><p><br /></p><p>94</p><p><br /></p></td><td>96</td><td>98</td><td>99</td></tr></tbody></table><p><br /></p><p><img src=""https://topstyle.bg/img/cms/%D0%B4%D1%8A%D0%BD%D0%BA%D0%B8.png"" alt="""" width=""250"" height=""250"" /></p>"
1994;1696;"Мъжко зимно яке триконечна вата с памук в черен цвят";40.477274;;"<table width=""307"" style=""height:140px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>3XL</td>
<td>
<p>4ХL</p>
</td>
<td>5XL</td>
<td>6XL</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>59</td>
<td>
<p>61</p>
</td>
<td>63</td>
<td>65</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>73</td>
<td>74</td>
<td>76</td>
<td>77</td>
<td>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
1995;1697;худи;20.877752;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>53</td>
<td>
<p>55</p>
</td>
<td>57</td>
<td>59</td>
<td>61</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>60</td>
<td>62</td>
<td>64</td>
<td>66</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%81%D1%83%D0%B8%D1%87%D0%B5%D1%80.png"" alt="""" width=""350"" height=""350"" /></p>"
1996;1698;худи;20.877752;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p> S</p>
</td>
<td> M</td>
<td>L</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td></td>
<td>
<p>49</p>
</td>
<td>51</td>
<td>54</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>
<p></p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%81%D1%83%D0%B8%D1%87%D0%B5%D1%80.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>
<p></p>
<p></p>"
1997;1699;худи;20.877752;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>азмери см</td>
<td></td>
<td>
<p> S</p>
</td>
<td> M</td>
<td>L</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td></td>
<td>
<p>49</p>
</td>
<td>51</td>
<td>54</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>
<p></p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%81%D1%83%D0%B8%D1%87%D0%B5%D1%80.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
1998;1700;худи;20.877752;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>азмери см</td>
<td></td>
<td>
<p> S</p>
</td>
<td> M</td>
<td>L</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td></td>
<td>
<p>49</p>
</td>
<td>51</td>
<td>54</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>
<p></p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%81%D1%83%D0%B8%D1%87%D0%B5%D1%80.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
1999;1701;худи;20.877752;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>азмери см</td>
<td></td>
<td>
<p> S</p>
</td>
<td>M</td>
<td>L</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td></td>
<td>
<p>49</p>
</td>
<td>51</td>
<td>54</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>
<p></p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%81%D1%83%D0%B8%D1%87%D0%B5%D1%80.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
2000;1702;долнище;20.877752;;"<table width=""330"" style=""height:57px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>M</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
<td></td>
</tr>
<tr>
<td>
<p><span style=""color:#d0121a;"">А</span>ширина-талия (неразпънато положение)</p>
</td>
<td></td>
<td></td>
<td></td>
<td></td>
<td></td>
<td></td>
</tr>
<tr>
<td><span style=""color:#d0121a;"">B</span>дължина</td>
<td>
<p></p>
<p></p>
<p></p>
</td>
<td></td>
<td></td>
<td></td>
<td></td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B4%D1%8A%D0%BD%D0%BA%D0%B8.png"" alt="""" width=""250"" height=""250"" /></p>"
2002;1703;блуза;14.912680;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td></td>
<td>
<p>51</p>
</td>
<td>53</td>
<td>55</td>
<td>57</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
2003;1704;блуза;14.912680;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td></td>
<td>
<p>51</p>
</td>
<td>53</td>
<td>55</td>
<td>57</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2004;1705;блуза;14.912680;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>49</td>
<td>
<p>51</p>
</td>
<td>53</td>
<td>55</td>
<td>57</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>64</td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2006;1707;худи;17.043063;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td>59</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>67</td>
<td>67</td>
<td>68</td>
<td>68</td>
<td>
<p></p>
<p>69</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%81%D1%83%D0%B8%D1%87%D0%B5%D1%80.png"" alt="""" width=""350"" height=""350"" /></p>"
2007;1708;"пуловер с релефни ръкави в черен цвят";20.877752;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p> S</p>
</td>
<td> M</td>
<td>L</td>
<td>XL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td></td>
<td>
<p>44</p>
</td>
<td>45</td>
<td>46</td>
<td>48</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2008;1709;"пуловер с релефни ръкави в бял цвят";20.877752;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p> S</p>
</td>
<td> M</td>
<td>L</td>
<td>XL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td></td>
<td>
<p>44</p>
</td>
<td>45</td>
<td>46</td>
<td>48</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>65</td>
<td>66</td>
<td>67</td>
<td>
<p></p>
<p>68</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2009;1710;"пуловер кашмир в бордо цвят";21.303829;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p> M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td></td>
<td>
<p>52</p>
</td>
<td>54</td>
<td>56</td>
<td>58</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>
<p></p>
<p>72</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
2010;1711;"пуловер кашмир в син цвят";21.303829;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p> M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td></td>
<td>
<p>52</p>
</td>
<td>54</td>
<td>56</td>
<td>58</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>
<p></p>
<p>72</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2011;1712;"пуловер кашмир в тъмнозелен цвят";21.303829;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p> M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td></td>
<td>
<p>52</p>
</td>
<td>54</td>
<td>56</td>
<td>58</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>
<p></p>
<p>72</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2012;1713;"пуловер с релефен акцент в светлобежов цвят";25.138518;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td></td>
<td>
<p>48</p>
</td>
<td>50</td>
<td>52</td>
<td>54</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>63</td>
<td>65</td>
<td>67</td>
<td>
<p></p>
<p>69</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>
<p></p>"
2013;1714;"пуловер с релефен дизайн в черен цвят";25.138518;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td></td>
<td>
<p>48</p>
</td>
<td>50</td>
<td>52</td>
<td>54</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>63</td>
<td>65</td>
<td>67</td>
<td>
<p></p>
<p>69</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2014;1715;"пуловер с релефен акцент в индиго цвят";25.138518;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td></td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td></td>
<td>
<p>48</p>
</td>
<td>50</td>
<td>52</td>
<td>54</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td></td>
<td>63</td>
<td>65</td>
<td>67</td>
<td>
<p></p>
<p>69</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2017;1717;худи;29.399283;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p>M</p>
</td>
<td> L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница (неразпънато състояние)</td>
<td>54</td>
<td>
<p>56</p>
</td>
<td>58</td>
<td>60</td>
<td>62</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>62</td>
<td>63</td>
<td>65</td>
<td>67</td>
<td>
<p></p>
<p>69</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2018;1718;блуза;19.173446;;"<table width=""307"" style=""height:140px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>3XL</td>
<td>
<p>4ХL</p>
</td>
<td>5XL</td>
<td>6XL</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>58</td>
<td>
<p>60</p>
</td>
<td>62</td>
<td>64</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>73</td>
<td>74</td>
<td>76</td>
<td>77</td>
<td>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://topstyle.bg/img/cms/%D0%B1%D0%BB%D1%83%D0%B7%D0%B0.png"" alt="""" width=""350"" height=""350"" /></p>"
2022;1722;елек;26.842824;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p> M</p>
</td>
<td>L</td>
<td>XL</td>
<td>XXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>54</td>
<td>
<p>56</p>
</td>
<td>58</td>
<td>60</td>
<td>62</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>72</td>
<td>
<p></p>
<p>73</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2023;1723;елек;26.842824;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p> M</p>
</td>
<td>L</td>
<td>XL</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>51</td>
<td>
<p>53</p>
</td>
<td>55</td>
<td>57</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>62</td>
<td>63</td>
<td>64</td>
<td>66</td>
<td>
<p></p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
2024;1724;яке;36.216508;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>M</td>
<td>
<p> L</p>
</td>
<td>XL</td>
<td>XXL</td>
<td>XXXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>56</td>
<td>
<p>58</p>
</td>
<td>60</td>
<td>62</td>
<td>64</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>64</td>
<td>66</td>
<td>68</td>
<td>70</td>
<td>
<p></p>
<p>71</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2027;1726;"Мъжко преходно яке в два цвята с качулка";36.216508;;"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>S</td>
<td>
<p> M</p>
</td>
<td>L</td>
<td>XL</td>
<td></td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>50</td>
<td>
<p>52</p>
</td>
<td>54</td>
<td>57</td>
<td></td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>63</td>
<td>64</td>
<td>65</td>
<td>67</td>
<td>
<p></p>
<p></p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>"
2028;1727;худи;16.616986;;
2032;1731;"Мъжко зимно яке капитонирана силиконова вата в черно и синьо-бял принт в горната част и ръкавите";42.181580;"<p>Зимно дебело яке със сваляща се качулка с цип и стопери,с 4 броя джобове общо ,2 броя с ципове на лицевата част, 1брой вътрешен с цип и 1 брой без. Съчетание от класическо черно със син напръскан ефект на горната част,качулка и ръкавите.Дебело,топло зимно яке с пълнеж от силиконова вата,в размери от М до 3ХЛ.</p>";"<table width=""325"" style=""height:117px;"">
<tbody>
<tr>
<td>Размери см</td>
<td>М</td>
<td>
<p> L</p>
</td>
<td>XL</td>
<td>ХXL</td>
<td>ХXXL</td>
</tr>
<tr>
<td>А ширина от подмишница до подмишница</td>
<td>58</td>
<td>
<p>60</p>
</td>
<td>62</td>
<td>64</td>
<td>66</td>
</tr>
<tr>
<td>
<p>B дължина от рамо</p>
<p></p>
</td>
<td>67</td>
<td>69</td>
<td>71</td>
<td>73</td>
<td>
<p></p>
<p>75</p>
<p></p>
</td>
</tr>
</tbody>
</table>
<p></p>
<p></p>
<p></p>
<p><img src=""https://topstyle.bg/img/cms/%D1%8F%D0%BA%D0%B5.png"" alt="""" width=""350"" height=""350"" /></p>
<p></p>"
